"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00428465","2002-05-01","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  161",",,0","   28",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00428465","2002-05-02","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  106",",,0","    0",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00428465","2002-05-03","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  128",",,0","   11",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00428465","2002-05-04","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    8",",,0,0800","    0","P,,0","    0","P,,0,","  133",",,0","   28",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00428465","2002-05-05","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  156",",,0","   44",",,0",,,,,,,,,"   78",",,0,0800",,,,,,
"USC00428465","2002-05-06","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  178",",,0","   56",",,0",,,,,,,,,"   61",",,0,0800",,,,,,
"USC00428465","2002-05-07","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  194",",,0","   61",",,0",,,,,,,,,"  117",",,0,0800",,,,,,
"USC00428465","2002-05-08","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","T,,0,0800","    0","P,,0","    0","P,,0,","  150",",,0","  -56",",,0",,,,,,,,,"  -44",",,0,0800",,,,,,
"USC00428465","2002-05-09","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","   72",",,0","  -44",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00428465","2002-05-10","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  139",",,0","  -17",",,0",,,,,,,,,"  161",",I,0,0800",,,,,,
"USC00428465","2002-05-11","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   23",",,0,0800","    0","P,,0","    0","P,,0,","   94",",,0","   17",",,0",,,,,,,,,"   28",",,0,0800",,,,,,
"USC00428465","2002-05-12","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","   94",",,0","   17",",,0",,,,,,,,,"   28",",,0,0800",,,,,,
"USC00428465","2002-05-13","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  161",",,0","   28",",,0",,,,,,,,,"   78",",,0,0800",,,,,,
"USC00428465","2002-05-14","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  206",",,0","   78",",,0",,,,,,,,,"  117",",,0,0800",,,,,,
"USC00428465","2002-05-15","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  217",",,0","   67",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00428465","2002-05-16","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  189",",,0","   67",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00428465","2002-05-17","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  183",",,0","   56",",,0",,,,,,,,,"   78",",,0,0800",,,,,,
"USC00428465","2002-05-18","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  228",",,0","   78",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00428465","2002-05-19","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  244",",,0","  122",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00428465","2002-05-20","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  256",",,0","  133",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00428465","2002-05-21","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  145",",,0,0800","    0","T,,0","    0","T,,0,","  222",",,0","    6",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00428465","2002-05-22","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  262",",,0,0800","  124",",,0","    0","P,,0,","   33",",,0","    0",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00428465","2002-05-23","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   46",",,0,0800","    0","P,,0","    0","P,,0,","   44",",,0","  -11",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00428465","2002-05-24","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","   94",",,0","   -6",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00428465","2002-05-25","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   79",",,0,0800","    5",",,0","    0","P,,0,","  128",",,0","    6",",,0",,,,,,,,,"   50",",,0,0800",,,,,,
"USC00428465","2002-05-26","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  183",",,0","   50",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00428465","2002-05-27","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  228",",,0","   83",",,0",,,,,,,,,"  106",",,0,0800",,,,,,
"USC00428465","2002-05-28","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  233",",,0","  100",",,0",,,,,,,,,"  111",",,0,0800",,,,,,
"USC00428465","2002-05-29","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  250",",,0","  106",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
"USC00428465","2002-05-30","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  256",",,0","  122",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00428465","2002-05-31","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  289",",,0","  133",",,0",,,,,,,,,"  189",",,0,0800",,,,,,
"USC00428465","2002-06-01","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  289",",,0","  189",",,0",,,,,,,,,"  194",",,0,0800",,,,,,
"USC00428465","2002-06-02","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   84",",,0,0800","    0","P,,0","    0","P,,0,","  217",",,0","  267",",I,0",,,,,,,,,"  267",",I,0,0800",,,,,,
"USC00428465","2002-06-03","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    5",",,0,0800",,,"    0","P,,0,","  189",",,0","   50",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00428465","2002-06-04","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  167",",,0","   61",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00428465","2002-06-05","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  200",",,0","   67",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00428465","2002-06-06","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  233",",,0","   50",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00428465","2002-06-07","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  267",",,0","  133",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00428465","2002-06-08","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  261",",,0","  139",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00428465","2002-06-09","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  261",",,0","   22",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00428465","2002-06-10","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  117",",,0","   -6",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00428465","2002-06-11","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  317",",S,0","  117",",I,0",,,,,,,,,"   56",",,0,0800",,,,,,
"USC00428465","2002-06-12","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  183",",,0","   56",",,0",,,,,,,,,"   78",",,0,0800",,,,,,
"USC00428465","2002-06-13","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  228",",,0","   78",",,0",,,,,,,,,"   94",",,0,0800",,,,,,
"USC00428465","2002-06-14","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  250",",,0","   94",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
"USC00428465","2002-06-15","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  278",",,0","  122",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00428465","2002-06-16","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  261",",,0","  128",",,0",,,,,,,,,"  150",",,0,0800",,,,,,
"USC00428465","2002-06-17","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  283",",,0","  128",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00428465","2002-06-18","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  283",",,0","  128",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00428465","2002-06-19","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    5",",,0,0800","    0","P,,0","    0","P,,0,","  256",",,0","  106",",,0",,,,,,,,,"  117",",,0,0800",,,,,,
"USC00428465","2002-06-20","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  222",",,0","  106",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
"USC00428465","2002-06-21","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  267",",,0","  122",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00428465","2002-06-22","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","T,,0,0800","    0","P,,0","    0","P,,0,","  267",",,0","  133",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00428465","2002-06-23","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  244",",,0","  117",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00428465","2002-06-24","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  267",",,0","  128",",,0",,,,,,,,,"  150",",,0,0800",,,,,,
"USC00428465","2002-06-25","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  294",",,0","  128",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00428465","2002-06-26","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  317",",,0","  144",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00428465","2002-06-27","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  311",",,0","  167",",,0",,,,,,,,,"  183",",,0,0800",,,,,,
"USC00428465","2002-06-28","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  300",",,0","  161",",,0",,,,,,,,,"  178",",,0,0800",,,,,,
"USC00428465","2002-06-29","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00428465","2002-06-30","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  300",",,0","  178",",,0",,,,,,,,,"  217",",,0,0800",,,,,,
"USC00428465","2002-07-01","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  306",",,0","  206",",,0",,,,,,,,,"  228",",,0,0800",,,,,,
"USC00428465","2002-07-02","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  311",",,0","  161",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00428465","2002-07-03","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  306",",,0","  161",",,0",,,,,,,,,"  194",",,0,0800",,,,,,
"USC00428465","2002-07-04","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  294",",,0","  167",",,0",,,,,,,,,"  178",",,0,0800",,,,,,
"USC00428465","2002-07-05","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00428465","2002-07-06","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  311",",,0","  161",",,0",,,,,,,,,"  178",",,0,0800",,,,,,
"USC00428465","2002-07-07","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  317",",,0","  172",",,0",,,,,,,,,"  206",",,0,0800",,,,,,
"USC00428465","2002-07-08","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  317",",,0","  172",",,0",,,,,,,,,"  233",",,0,0800",,,,,,
"USC00428465","2002-07-09","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  322",",,0","  161",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00428465","2002-07-10","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  317",",,0","  167",",,0",,,,,,,,,"  189",",,0,0800",,,,,,
"USC00428465","2002-07-11","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","T,,0,0800","    0","P,,0","    0","P,,0,","  328",",,0","  172",",,0",,,,,,,,,"  178",",,0,0800",,,,,,
"USC00428465","2002-07-12","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  333",",,0","  178",",,0",,,,,,,,,"  206",",,0,0800",,,,,,
"USC00428465","2002-07-13","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  344",",,0","  178",",,0",,,,,,,,,"  189",",,0,0800",,,,,,
"USC00428465","2002-07-14","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  356",",,0","  189",",,0",,,,,,,,,"  194",",,0,0800",,,,,,
"USC00428465","2002-07-15","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  344",",,0","  189",",,0",,,,,,,,,"  200",",,0,0800",,,,,,
"USC00428465","2002-07-16","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  306",",,0","  172",",,0",,,,,,,,,"  178",",,0,0800",,,,,,
"USC00428465","2002-07-17","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","T,,0,0800","    0","P,,0","    0","P,,0,","  294",",,0","  306",",O,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00428465","2002-07-18","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  294",",,0","  311",",O,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00428465","2002-07-19","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","T,,0,0800","    0","P,,0","    0","P,,0,","  250",",,0","  306",",O,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00428465","2002-07-20","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  272",",,0","  139",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00428465","2002-07-21","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  272",",,0","  133",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00428465","2002-07-22","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  283",",,0","  311",",O,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00428465","2002-07-23","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","T,,0,0800",,,"    0","P,,0,",,,,,,,,,,,,,"  194",",,0,0800",,,,,,
"USC00428465","2002-07-24","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    3",",,0,0800","    0","P,,0","    0","P,,0,","  300",",,0","  183",",,0",,,,,,,,,"  228",",,0,0800",,,,,,
"USC00428465","2002-07-25","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   10",",,0,0800","    0","P,,0","    0","P,,0,","  317",",,0","  133",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00428465","2002-07-26","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  132",",,0,0800","    0","P,,0","    0","P,,0,","  267",",,0","  106",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00428465","2002-07-27","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  256",",,0","  144",",,0",,,,,,,,,"  189",",,0,0800",,,,,,
"USC00428465","2002-07-28","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  267",",,0","  128",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00428465","2002-07-29","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  250",",,0","  122",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00428465","2002-07-30","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  278",",,0","  122",",,0",,,,,,,,,"  228",",,0,0800",,,,,,
"USC00428465","2002-07-31","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  306",",,0","  167",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00428465","2002-08-01","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  306",",,0","  156",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00428465","2002-08-02","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","T,,0,0800","    0","P,,0","    0","P,,0,","  306",",,0","  156",",,0",,,,,,,,,"  200",",,0,0800",,,,,,
"USC00428465","2002-08-03","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   13",",,0,0800","    0","P,,0","    0","P,,0,","  233",",,0","  128",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00428465","2002-08-04","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  267",",,0","  144",",,0",,,,,,,,,"  189",",,0,0800",,,,,,
"USC00428465","2002-08-05","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  267",",,0","  156",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00428465","2002-08-06","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  261",",,0","  161",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00428465","2002-08-07","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  250",",,0","  172",",,0",,,,,,,,,"  189",",,0,0800",,,,,,
"USC00428465","2002-08-08","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  261",",,0","  117",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
"USC00428465","2002-08-09","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  228",",,0","   89",",,0",,,,,,,,,"  100",",,0,0800",,,,,,
"USC00428465","2002-08-10","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  233",",,0","   94",",,0",,,,,,,,,"  106",",,0,0800",,,,,,
"USC00428465","2002-08-11","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  256",",,0","   94",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00428465","2002-08-12","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  294",",,0","  144",",,0",,,,,,,,,"  150",",,0,0800",,,,,,
"USC00428465","2002-08-13","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  267",",,0","  117",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00428465","2002-08-14","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  256",",,0","    6",",S,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00428465","2002-08-15","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  272",",,0","  144",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00428465","2002-08-16","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  289",",,0","  150",",,0",,,,,,,,,"  206",",,0,0800",,,,,,
"USC00428465","2002-08-17","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  300",",,0","  144",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00428465","2002-08-18","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  300",",,0","  144",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00428465","2002-08-19","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  272",",,0","  306",",O,0",,,,,,,,,"  150",",,0,0800",,,,,,
"USC00428465","2002-08-20","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","T,,0,0800","    0","P,,0","    0","P,,0,","  289",",,0","  139",",,0",,,,,,,,,"  194",",,0,0800",,,,,,
"USC00428465","2002-08-21","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   28",",,0,0800","    0","P,,0","    0","P,,0,","  256",",,0","  111",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00428465","2002-08-22","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  239",",,0","  144",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00428465","2002-08-23","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  244",",,0","  144",",,0",,,,,,,,,"  150",",,0,0800",,,,,,
"USC00428465","2002-08-24","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  244",",,0","  117",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00428465","2002-08-25","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  244",",,0","  122",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00428465","2002-08-26","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  267",",,0","  128",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00428465","2002-08-27","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  267",",,0","  122",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
